model,checkpoint,task,fewshot,acc,acc_stderr
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_2,2,0.84,0.052372293656638154
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_3,2,0.8,0.057142857142857155
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_4,2,0.72,0.06414269805898185
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_5,2,0.76,0.061011875725893214
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_6,2,0.76,0.061011875725893214
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_7,2,0.7,0.06546536707079771
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_8,2,0.66,0.06767268161329723
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_9,2,0.72,0.06414269805898185
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_10,2,0.72,0.06414269805898185
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_11,2,0.74,0.06266203485560375
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_12,2,0.46,0.07119963311072637
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_13,2,0.74,0.06266203485560375
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_14,2,0.56,0.07091242083423345
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_15,2,0.76,0.061011875725893214
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_16,2,0.64,0.06857142857142856
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_17,2,0.68,0.0666394502268034
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_18,2,0.64,0.06857142857142856
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_19,2,0.52,0.0713714056959817
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_20,2,0.58,0.07050835816716033
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_21,2,0.6,0.06998542122237653
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_22,2,0.48,0.07137140569598172
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_23,2,0.34,0.06767268161329719
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_24,2,0.42,0.07050835816716035
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_25,2,0.56,0.07091242083423345
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_26,2,0.34,0.06767268161329718
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_27,2,0.44,0.07091242083423345
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_28,2,0.36,0.06857142857142856
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_29,2,0.2,0.057142857142857155
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_30,2,0.52,0.0713714056959817
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_31,2,0.3,0.0654653670707977
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_32,2,0.4,0.06998542122237651
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_33,2,0.54,0.07119963311072637
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_34,2,0.28,0.06414269805898185
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_35,2,0.52,0.0713714056959817
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_36,2,0.52,0.0713714056959817
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_37,2,0.16,0.052372293656638154
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_38,2,0.26,0.06266203485560372
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_39,2,0.34,0.06767268161329719
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_40,2,0.46,0.07119963311072637
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_41,2,0.16,0.052372293656638154
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_42,2,0.36,0.06857142857142856
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_43,2,0.12,0.04642307659791979
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_44,2,0.32,0.06663945022680344
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_45,2,0.34,0.06767268161329719
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_46,2,0.22,0.05917804336345136
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_47,2,0.1,0.04285714285714283
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_48,2,0.4,0.06998542122237651
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_49,2,0.28,0.06414269805898186
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_50,2,0.46,0.07119963311072637
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_51,2,0.3,0.06546536707079771
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_52,2,0.28,0.06414269805898186
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_53,2,0.14,0.049569575922564196
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_54,2,0.36,0.06857142857142856
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_55,2,0.36,0.06857142857142856
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_56,2,0.32,0.06663945022680344
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_57,2,0.22,0.05917804336345138
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_58,2,0.14,0.04956957592256421
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_59,2,0.16,0.052372293656638154
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_60,2,0.54,0.07119963311072637
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_61,2,0.16,0.052372293656638154
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_62,2,0.16,0.052372293656638154
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_63,2,0.3,0.0654653670707977
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_64,2,0.28,0.06414269805898186
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_65,2,0.24,0.06101187572589319
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_66,2,0.38,0.06934092056863768
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_67,2,0.1,0.04285714285714285
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_68,2,0.28,0.06414269805898185
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_69,2,0.2,0.05714285714285715
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_70,2,0.28,0.06414269805898186
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_71,2,0.12,0.046423076597919784
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_72,2,0.26,0.06266203485560372
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_73,2,0.08,0.038756171332144415
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_74,2,0.1,0.04285714285714284
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_75,2,0.5,0.07142857142857142
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_76,2,0.2,0.057142857142857155
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_77,2,0.14,0.04956957592256421
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_78,2,0.24,0.0610118757258932
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_79,2,0.12,0.046423076597919784
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_80,2,0.26,0.06266203485560372
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_81,2,0.2,0.057142857142857155
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_82,2,0.08,0.038756171332144373
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_83,2,0.06,0.0339266916772512
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_84,2,0.28,0.06414269805898186
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_85,2,0.12,0.046423076597919784
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_86,2,0.1,0.04285714285714285
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_87,2,0.1,0.04285714285714283
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_88,2,0.18,0.0548839220351387
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_89,2,0.1,0.04285714285714283
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_90,2,0.34,0.06767268161329719
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_91,2,0.18,0.0548839220351387
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_92,2,0.16,0.052372293656638154
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_93,2,0.12,0.04642307659791979
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_94,2,0.0,0.0
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_95,2,0.12,0.04642307659791979
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_96,2,0.26,0.06266203485560372
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_97,2,0.04,0.027994168488950616
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_98,2,0.12,0.0464230765979198
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_99,2,0.28,0.06414269805898185
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_0,2,0.82,0.05488392203513869
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_1,2,1.0,0.0
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_2,2,0.86,0.049569575922564175
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_3,2,0.74,0.06266203485560375
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_4,2,0.64,0.06857142857142856
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_5,2,0.92,0.03875617133214441
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_6,2,0.76,0.06101187572589323
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_7,2,0.62,0.06934092056863767
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_8,2,0.74,0.06266203485560375
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_9,2,0.68,0.0666394502268034
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_10,2,0.96,0.02799416848895062
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_11,2,0.82,0.05488392203513869
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_12,2,0.78,0.059178043363451345
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_13,2,0.68,0.06663945022680341
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_14,2,0.64,0.06857142857142856
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_15,2,0.84,0.05237229365663815
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_16,2,0.8,0.05714285714285715
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_17,2,0.7,0.0654653670707977
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_18,2,0.62,0.06934092056863767
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_19,2,0.62,0.06934092056863767
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_20,2,0.7,0.06546536707079771
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_21,2,0.74,0.06266203485560375
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_22,2,0.58,0.07050835816716035
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_23,2,0.48,0.07137140569598172
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_24,2,0.7,0.0654653670707977
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_25,2,0.72,0.06414269805898185
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_26,2,0.62,0.06934092056863767
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_27,2,0.68,0.06663945022680343
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_28,2,0.68,0.0666394502268034
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_29,2,0.52,0.0713714056959817
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_30,2,0.78,0.059178043363451345
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_31,2,0.7,0.0654653670707977
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_32,2,0.62,0.06934092056863767
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_33,2,0.58,0.07050835816716035
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_34,2,0.52,0.0713714056959817
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_35,2,0.6,0.06998542122237653
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_36,2,0.72,0.06414269805898185
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_37,2,0.64,0.06857142857142856
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_38,2,0.56,0.07091242083423345
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_39,2,0.66,0.06767268161329723
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_40,2,0.78,0.05917804336345135
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_41,2,0.7,0.06546536707079771
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_42,2,0.64,0.06857142857142856
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_43,2,0.6,0.06998542122237653
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_44,2,0.68,0.06663945022680343
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_45,2,0.88,0.04642307659791979
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_46,2,0.6,0.06998542122237653
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_47,2,0.62,0.06934092056863767
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_48,2,0.72,0.06414269805898185
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_49,2,0.66,0.06767268161329723
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_50,2,0.76,0.061011875725893235
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_51,2,0.74,0.06266203485560375
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_52,2,0.7,0.06546536707079771
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_53,2,0.68,0.06663945022680343
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_54,2,0.54,0.07119963311072637
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_55,2,0.68,0.0666394502268034
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_56,2,0.74,0.06266203485560376
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_57,2,0.84,0.052372293656638154
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_58,2,0.6,0.06998542122237653
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_59,2,0.64,0.06857142857142856
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_60,2,0.9,0.04285714285714284
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_61,2,0.68,0.06663945022680341
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_62,2,0.7,0.06546536707079771
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_63,2,0.74,0.06266203485560375
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_64,2,0.64,0.06857142857142856
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_65,2,0.62,0.06934092056863767
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_66,2,0.64,0.06857142857142856
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_67,2,0.58,0.07050835816716033
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_68,2,0.72,0.06414269805898186
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_69,2,0.66,0.06767268161329724
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_70,2,0.68,0.06663945022680343
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_71,2,0.5,0.07142857142857142
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_72,2,0.74,0.06266203485560373
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_73,2,0.76,0.06101187572589322
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_74,2,0.6,0.06998542122237653
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_75,2,0.84,0.052372293656638154
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_76,2,0.86,0.04956957592256417
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_77,2,0.62,0.06934092056863767
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_78,2,0.78,0.059178043363451366
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_79,2,0.6,0.06998542122237653
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_80,2,0.68,0.06663945022680341
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_81,2,0.76,0.06101187572589323
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_82,2,0.56,0.07091242083423345
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_83,2,0.36,0.06857142857142856
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_84,2,0.66,0.06767268161329724
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_85,2,0.64,0.06857142857142856
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_86,2,0.62,0.06934092056863767
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_87,2,0.7,0.06546536707079771
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_88,2,0.74,0.06266203485560375
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_89,2,0.52,0.0713714056959817
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_90,2,0.7,0.06546536707079771
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_91,2,0.58,0.07050835816716033
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_92,2,0.56,0.07091242083423345
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_93,2,0.44,0.07091242083423345
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_94,2,0.36,0.06857142857142856
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_95,2,0.48,0.07137140569598172
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_96,2,0.74,0.06266203485560373
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_97,2,0.54,0.07119963311072637
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_98,2,0.52,0.0713714056959817
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_addition_99,2,0.62,0.06934092056863767
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_0,0,0.74,0.06266203485560375
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_1,0,0.78,0.05917804336345134
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_2,0,0.6,0.06998542122237653
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_3,0,0.48,0.07137140569598172
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_4,0,0.46,0.07119963311072637
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_5,0,0.62,0.06934092056863767
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_6,0,0.5,0.07142857142857142
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_7,0,0.52,0.0713714056959817
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_8,0,0.3,0.0654653670707977
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_9,0,0.18,0.054883922035138706
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_10,0,0.5,0.07142857142857142
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_11,0,0.18,0.0548839220351387
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_12,0,0.2,0.057142857142857155
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_13,0,0.08,0.038756171332144415
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_14,0,0.26,0.06266203485560372
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_15,0,0.24,0.0610118757258932
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_16,0,0.18,0.054883922035138706
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_17,0,0.04,0.02799416848895062
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_18,0,0.16,0.05237229365663814
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_19,0,0.04,0.02799416848895062
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_20,0,0.18,0.0548839220351387
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_21,0,0.14,0.04956957592256421
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_22,0,0.06,0.0339266916772512
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_23,0,0.04,0.02799416848895062
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_24,0,0.14,0.04956957592256421
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_25,0,0.12,0.0464230765979198
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_26,0,0.08,0.038756171332144415
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_27,0,0.04,0.02799416848895062
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_28,0,0.14,0.04956957592256418
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_29,0,0.02,0.019999999999999987
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_30,0,0.22,0.05917804336345136
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_31,0,0.04,0.02799416848895062
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_32,0,0.06,0.033926691677251195
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_33,0,0.06,0.0339266916772512
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_34,0,0.0,0.0
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_35,0,0.14,0.04956957592256421
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_36,0,0.06,0.0339266916772512
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_37,0,0.02,0.019999999999999987
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_38,0,0.02,0.019999999999999987
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_39,0,0.02,0.019999999999999983
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_40,0,0.02,0.019999999999999993
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_41,0,0.02,0.019999999999999987
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_42,0,0.04,0.027994168488950616
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_43,0,0.0,0.0
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_44,0,0.0,0.0
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_45,0,0.04,0.027994168488950612
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_46,0,0.02,0.019999999999999987
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_47,0,0.0,0.0
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_48,0,0.02,0.019999999999999987
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_49,0,0.04,0.027994168488950616
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_50,0,0.06,0.0339266916772512
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_51,0,0.04,0.02799416848895062
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_52,0,0.0,0.0
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_53,0,0.0,0.0
EleutherAI/pythia-13b-deduped,117000,num_reasoning_arithmetic_multiplication_54,0,0.02,0.019999999999999987
